# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control17-TDP43KD17.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control17-TDP43KD17.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control17": 4,
#         "TDP43KD17": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control17_mean_psi	TDP43KD17_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
SMPD4BP	ENSG00000152117.17	ENSG00000152117.17:s:131518503-131518708	-0.1437;0.1437	7.131e-01;7.131e-01	2.645e-02;2.645e-02	0.7692;0.2308	0.5937;0.4063	s|1e1.1o1|i	2	2	0;1	chr2	+	131518708-131519050;131518709-131519049	131518503-131518708;131519050-131519283	131518709-131519049	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A131519283-131518503
SMPD4BP	ENSG00000152117.17	ENSG00000152117.17:s:131519535-131519666	0.1907;-0.1907	8.828e-01;8.828e-01	6.334e-03;6.334e-03	0.1160;0.8840	0.3134;0.6866	s|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	131519666-131519814;131519666-131520097	131519535-131519666;131519814-131519942;131520097-131521573		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A131521573-131519535
SMPD4BP	ENSG00000152117.17	ENSG00000152117.17:t:131515602-131515747	-0.1691;-0.0000;0.0056;0.1545;-0.0063	7.653e-01;5.612e-06;3.252e-03;7.942e-01;1.362e-01	1.654e-02;9.981e-01;8.152e-01;1.466e-02;3.039e-01	0.2794;0.0029;0.0029;0.0279;0.6929	0.0778;0.0024;0.0368;0.2026;0.6781	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	5	4	0;1;1;1;1	chr2	+	131508608-131515602;131511801-131515602;131511896-131515602;131514037-131515602;131511897-131515601	na-131514037;131508537-131508608;131511715-131511896;131515602-131515747	131511897-131515601	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A131515747-131508537
SMPD4BP	ENSG00000152117.17	ENSG00000152117.17:t:131520097-131521573	-0.1036;0.1036	5.271e-01;5.271e-01	6.379e-02;6.379e-02	0.9956;0.0044	0.8602;0.1398	t|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	131519666-131520097;131519942-131520097	131519535-131519666;131519814-131519942;131520097-131521573		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A131521573-131519535
EPG5	ENSG00000152223.15	ENSG00000152223.15:s:45884617-45884811	-0.2343;0.2343	9.195e-01;9.195e-01	3.163e-03;3.163e-03	0.9331;0.0669	0.6843;0.3157	s|1e1.1o2|1e1.2o2	2	2	0;0	chr18	-	45882487-45884617;45882431-45884617	45882274-45882487;45884617-45884811		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A45884811-45882274
EPG5	ENSG00000152223.15	ENSG00000152223.15:s:45903940-45904117	-0.4796;0.4796	9.998e-01;9.998e-01	1.223e-06;1.223e-06	0.9170;0.0830	0.4508;0.5492	s|1e1.1o1|2e1.1o1	2	2	0;1	chr18	-	45901167-45903973;45901167-45903940	45900996-45901167;45903940-45904117		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A45904117-45900996
PDE3B	ENSG00000152270.9	ENSG00000152270.9:s:14771937-14776663	0.0000;-0.1438;0.0699;0.0532	7.051e-21;7.519e-01;3.121e-01;1.869e-01	1.000e+00;2.156e-02;1.525e-01;2.471e-01	0.0007;0.8812;0.0482;0.0726	0.0015;0.7230;0.1310;0.1412	s|1e2.1o1|2e1.1o1|2e2.1o1|3e1.1o1	4	3	1;0;1;1	chr11	+	14771968-14789106;14771987-14786437;14771987-14789106;14775816-14786437	14771937-14776663;14786437-14786685;14788939-14789242		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A14789242-14771937
ZNF776	ENSG00000152443.13	ENSG00000152443.13:t:57756872-57758148	0.0643;-0.0103;0.0359;0.0383;-0.1634	2.752e-01;2.673e-02;5.243e-02;1.480e-01;7.877e-01	1.730e-01;5.590e-01;4.286e-01;2.918e-01;1.579e-02	0.0815;0.1027;0.0145;0.1802;0.6092	0.1663;0.0869;0.0711;0.2448;0.4376	t|1e1.1o1|1e2.1o1|1e3.3o4|1e3.4o4|i	5	4	0;1;1;0;0	chr19	+	57750911-57756872;57753379-57756872;57754796-57756872;57755691-57756872;57755692-57756871	57750785-57750911;57753274-57753444;57754044-57755691;57756872-57758148	57755692-57756871	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A57758148-57750785
DCLRE1C	ENSG00000152457.18	ENSG00000152457.18:s:14945105-14945189	0.0768;0.0231;-0.1409	3.467e-01;4.533e-02;7.191e-01	1.321e-01;4.882e-01;2.435e-02	0.0184;0.0047;0.9770	0.1144;0.0635;0.8226	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr10	-	14942435-14945105;14942240-14945105;14939869-14945105	14939810-14939869;14942114-14942435;14945105-14945189		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A14945189-14939810
DCLRE1C	ENSG00000152457.18	ENSG00000152457.18:t:14897359-14899312	0.0001;-0.1064;0.1085	1.465e-05;5.322e-01;5.486e-01	9.958e-01;6.463e-02;5.998e-02	0.0035;0.1389;0.8576	0.0052;0.0052;0.9896	t|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr10	-	14899312-14919738;14899312-14908705;14899313-14904612	14897359-14899312;14904613-14909330;14919738-14919832	14899313-14904612	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A14919832-14897359
DCLRE1C	ENSG00000152457.18	ENSG00000152457.18:t:14935463-14935564	-0.1359;0.1327;0.0001	5.876e-01;5.751e-01;4.160e-05	3.726e-02;3.937e-02;9.926e-01	0.3464;0.6504;0.0037	0.1539;0.8403;0.0062	t|1e1.1o1|1e2.1o1|2e2.1o1	3	3	0;0;0	chr10	-	14935564-14939810;14935564-14936538;14935523-14936538	14935463-14935564;14936538-14936593;14939810-14939869		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A14939869-14935463
DCLRE1C	ENSG00000152457.18	ENSG00000152457.18:t:14945105-14945189	-0.0659;-0.0232;-0.0000;-0.0111;0.1119	3.162e-01;2.501e-01;1.185e-06;1.593e-01;5.183e-01	1.456e-01;1.802e-01;9.991e-01;2.719e-01;5.823e-02	0.1697;0.3867;0.0024;0.2865;0.1277	0.0855;0.3670;0.0020;0.2846;0.2818	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1	5	5	0;0;1;0;0	chr10	-	14945189-14953902;14945189-14949036;14945189-14947554;14945189-14947525;14945189-14945435	14945105-14945189;14945435-14945565;14947525-14947609;14949036-14949087;14953902-14954432		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A14954432-14945105
NMT2	ENSG00000152465.18	ENSG00000152465.18:s:15109702-15109839	0.1149;-0.0838;-0.0100	5.899e-01;4.164e-01;3.539e-03	5.149e-02;1.044e-01;7.118e-01	0.7381;0.2085;0.0449	0.8718;0.1126;0.0162	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr10	-	15109215-15109702;15106698-15109702;15103683-15109702	15102584-15103683;15105770-15106698;15108294-15109215;15109702-15109839		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A15109839-15102584
PAN3	ENSG00000152520.14	ENSG00000152520.14:t:28256292-28256539	0.0188;-0.1249;0.0793;-0.0000	5.784e-03;6.613e-01;3.765e-01;7.051e-21	6.102e-01;3.578e-02;1.229e-01;1.000e+00	0.0155;0.9046;0.0824;0.0013	0.0586;0.7627;0.1763;0.0012	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	1;0;1;0	chr13	+	28177935-28256292;28220378-28256292;28239696-28256292;28240037-28256292	28177865-28177935;28220231-28220378;28239557-28240037;28256292-28256539		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A28256539-28177865
SLC30A6	ENSG00000152683.14	ENSG00000152683.14:s:32165841-32166189	0.1284;-0.0003;-0.0001;-0.1023	6.527e-01;4.597e-06;3.661e-07;5.190e-01	3.714e-02;9.875e-01;9.968e-01;6.798e-02	0.6416;0.0161;0.0121;0.3314	0.7931;0.0016;0.0016;0.2039	s|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1	4	4	0;0;0;1	chr2	+	32165903-32171287;32165903-32174063;32165903-32184273;32166189-32171287	32165841-32166189;32171287-32171373;32174063-32174147;32184273-32184338		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A32184338-32165841
HNRNPDL	ENSG00000152795.18	ENSG00000152795.18:s:82426037-82426129	0.0410;-0.1303;0.0702	3.522e-02;7.821e-01;2.037e-01	4.453e-01;1.505e-02;2.170e-01	0.1371;0.8122;0.0508	0.1855;0.6859;0.1285	s|1e1.1o1|1e2.1o1|i	3	3	0;0;0	chr4	-	82425667-82426037;82424883-82426037;82425668-82426036	82422565-82424883;82425563-82425667;82426037-82426129	82425668-82426036	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A82426129-82422565
HNRNPDL	ENSG00000152795.18	ENSG00000152795.18:t:82422565-82424883	-0.1002;0.0000;0.0236;0.0530	5.295e-01;7.304e-21;4.154e-02;1.844e-02	1.815e-02;1.000e+00;4.922e-01;4.437e-01	0.9146;0.0026;0.0514;0.0322	0.8227;0.0001;0.0923;0.0860	t|1e1.1o1|1e2.1o2|1e2.2o2|i	4	3	0;1;0;0	chr4	-	82424883-82426037;82424883-82425566;82424883-82425563;82424884-82425562	82422565-82424883;82425563-82425667;82426037-82426129	82424884-82425562	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A82426129-82422565
RAB3C	ENSG00000152932.8	ENSG00000152932.8:t:58617643-58617871	-0.0984;0.1244;-0.0001	5.003e-01;6.840e-01;7.091e-21	7.492e-02;2.971e-02;9.958e-01	0.3697;0.6020;0.0277	0.2661;0.7292;0.0044	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chr5	+	58582414-58617643;58583232-58617643;58583313-58617643	58582221-58582414;58583075-58583313;58617643-58617871		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A58617871-58582221
LMNTD1	ENSG00000152936.11	ENSG00000152936.11:t:25519858-25520075	0.0002;-0.1073;0.1076	1.227e-03;5.516e-01;5.400e-01	8.317e-01;6.001e-02;6.302e-02	0.0315;0.1554;0.8168	0.0280;0.0332;0.9383	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr12	-	25520075-25648494;25520075-25526769;25520075-25526099	25519858-25520075;25526099-25526218;25526769-25526955;25648494-25648579		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A25648579-25519858
ZIC1	ENSG00000152977.10	ENSG00000152977.10:t:147412518-147412681	0.1298;0.0070;-0.1397	6.119e-01;4.396e-02;6.665e-01	4.008e-02;5.092e-01;3.166e-02	0.2703;0.0825;0.6494	0.4382;0.0863;0.4739	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;0	chr3	+	147393942-147412518;147394031-147412518;147411094-147412518	147393422-147394031;147409365-147411094;147412518-147412681		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A147412681-147393422
TXNDC11	ENSG00000153066.13	ENSG00000153066.13:s:11733982-11734079	0.1075;-0.1075	5.385e-01;5.385e-01	6.274e-02;6.274e-02	0.6521;0.3479	0.7794;0.2206	s|1e1.1o1|1e2.1o1	2	3	0;0	chr16	-	11730774-11733982;11721670-11733982	11721577-11721670;11730645-11730774;11733982-11734079		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A11734079-11721577
CAST	ENSG00000153113.24	ENSG00000153113.24:t:96722639-96722718	0.0000;0.0000;-0.1325;0.1291;0.0000;0.0000;0.0000	7.051e-21;7.051e-21;7.411e-01;7.171e-01;7.051e-21;7.051e-21;7.051e-21	1.000e+00;1.000e+00;1.933e-02;2.289e-02;1.000e+00;1.000e+00;1.000e+00	0.0002;0.0048;0.6213;0.3725;0.0002;0.0002;0.0002	0.0002;0.0085;0.4840;0.5057;0.0002;0.0002;0.0002	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o1	7	7	0;1;0;0;0;0;0	chr5	+	96662497-96722639;96675601-96722639;96695907-96722639;96702915-96722639;96703372-96722639;96703424-96722639;96712473-96722639	96662203-96662497;96675539-96675953;96695785-96696294;96702781-96702915;96703188-96703424;96712349-96712473;96722639-96722718		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A96722718-96662203
SYCP2L	ENSG00000153157.13	ENSG00000153157.13:s:10894085-10894204	0.2010;-0.2010	8.403e-01;8.403e-01	8.712e-03;8.712e-03	0.7397;0.2603	0.9862;0.0138	s|1e1.1o1|i	2	2	0;1	chr6	+	10894204-10898011;10894205-10898010	10894085-10894204;10898011-10898115	10894205-10898010	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A10898115-10894085
CYRIB	ENSG00000153310.19	ENSG00000153310.19:s:129880376-129880458	-0.1035;0.1035	4.933e-01;4.933e-01	5.934e-02;5.934e-02	0.7719;0.2281	0.6175;0.3825	s|1e1.1o1|1e2.1o1	2	3	0;1	chr8	-	129879471-129880376;129871496-129880376	129871375-129871496;129879389-129879471;129880376-129880458		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A129880458-129871375
CYRIB	ENSG00000153310.19	ENSG00000153310.19:s:129939608-129939872	0.1137;-0.0861;-0.0002;0.0000	6.049e-01;4.113e-01;7.147e-21;7.051e-21	4.753e-02;1.043e-01;9.900e-01;1.000e+00	0.4472;0.5188;0.0263;0.0063	0.5678;0.4222;0.0044;0.0056	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;1;0	chr8	-	129904585-129939608;129903350-129939608;129879471-129939608;129871496-129939608	129871375-129871496;129879389-129879471;129902961-129903351;129904499-129904585;129939608-129939872		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A129939872-129871375
CYRIB	ENSG00000153310.19	ENSG00000153310.19:t:129871375-129871496	0.0000;0.1007;0.0000;0.0000;-0.0730;-0.0326	7.051e-21;5.225e-01;7.051e-21;7.080e-21;3.092e-01;4.657e-04	1.000e+00;6.374e-02;1.000e+00;9.968e-01;1.590e-01;5.359e-01	0.0042;0.1736;0.0006;0.0220;0.7369;0.0596	0.0035;0.2779;0.0013;0.0274;0.6573;0.0313	t|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;0;1;1;0;1	chr8	-	129871496-129939608;129871496-129903312;129871496-129896749;129871496-129880376;129871496-129879389;129871496-129878716	129871375-129871496;129878716-129878723;129879389-129879471;129880376-129880458;129896672-129896872;129902961-129903351;129939608-129939872		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A129939872-129871375
CYRIB	ENSG00000153310.19	ENSG00000153310.19:t:129902961-129903351	0.0000;-0.0428;-0.0651;0.0000;0.1181	7.051e-21;9.122e-03;2.092e-01;7.051e-21;6.572e-01	1.000e+00;4.836e-01;2.303e-01;1.000e+00;3.848e-02	0.0040;0.1220;0.2835;0.0002;0.5870	0.0002;0.0799;0.2116;0.0017;0.7084	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr8	-	129903350-130016370;129903350-129970943;129903350-129939608;129903350-129912470;129903350-129904499	129902961-129903351;129904499-129904585;129912470-129912515;129939608-129939872;129970509-129970995;130016370-130016558		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A130016558-129902961
NMRAL1	ENSG00000153406.14	ENSG00000153406.14:t:4461691-4461959	-0.0016;0.0000;0.1202;-0.0000;0.0000;-0.1174	8.032e-06;7.304e-21;6.800e-01;7.304e-21;7.308e-21;6.488e-01	7.184e-01;1.000e+00;2.627e-02;1.000e+00;9.995e-01;2.675e-02	0.0552;0.0012;0.7020;0.0128;0.0109;0.2226	0.0538;0.0002;0.8195;0.0051;0.0171;0.1051	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|1e3.1o1|i	6	4	1;0;0;0;0;1	chr16	-	4461959-4466153;4461959-4463678;4461959-4463660;4461959-4463642;4461959-4463420;4461960-4463419	4461691-4461959;4463420-4463512;4463568-4464240;4466153-4466174	4461960-4463419	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A4466174-4461691
NMRAL1	ENSG00000153406.14	ENSG00000153406.14:t:4474093-4474166	-0.0078;0.2148;-0.1975	1.134e-02;9.857e-01;9.576e-01	6.335e-01;1.664e-04;1.523e-03	0.2145;0.1510;0.6326	0.2024;0.3673;0.4315	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr16	-	4474166-4474554;4474166-4474423;4474166-4474410	4474093-4474166;4474410-4474542;4474554-4474651		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A4474651-4474093
CD8A	ENSG00000153563.16	ENSG00000153563.16:t:86788530-86788560	0.0955;0.0014;-0.1067	4.662e-01;8.731e-04;5.204e-01	7.556e-02;9.141e-01;6.089e-02	0.6897;0.0131;0.2892	0.8400;0.0194;0.1400	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr2	-	86788560-86801511;86788560-86789640;86788560-86789323	86788530-86788560;86789323-86789433;86789640-86789750;86801511-86801657		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A86801657-86788530
KCTD15	ENSG00000153885.15	ENSG00000153885.15:s:33796846-33796987	0.0620;-0.1407;-0.0928;0.1823	1.392e-01;7.445e-01;4.522e-01;9.685e-01	2.814e-01;2.269e-02;9.010e-02;2.086e-04	0.0158;0.4836;0.4366;0.0602	0.0952;0.3267;0.3276;0.2509	s|1e1.1o1|1e2.1o2|1e2.2o2|i	4	3	0;0;0;1	chr19	+	33796987-33798264;33796987-33798668;33796987-33798671;33796988-33798263	33796846-33796987;33798264-33798390;33798668-33798766	33796988-33798263	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33798766-33796846
KCTD15	ENSG00000153885.15	ENSG00000153885.15:s:33798668-33798766	0.0000;0.1597;0.0854;-0.4191;0.1000	7.304e-21;9.203e-01;3.644e-01;1.000e+00;5.176e-01	1.000e+00;1.856e-04;9.907e-02;0.000e+00;2.406e-02	0.0002;0.0605;0.0002;0.9389;0.0002	0.0134;0.2291;0.1093;0.5251;0.1245	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	1;0;1;0;1	chr19	+	33798766-33799489;33798766-33799594;33798766-33800138;33798766-33800428;33798767-33799488	33798668-33798766;33799489-33799593;33799594-33799718;33800138-33800188;33800428-33800520	33798767-33799488	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33800520-33798668
KCTD15	ENSG00000153885.15	ENSG00000153885.15:s:33811247-33811552	0.2499;-0.2499	9.987e-01;9.987e-01	2.234e-06;2.234e-06	0.1230;0.8770	0.3794;0.6206	s|1e1.1o1|1e2.1o1	2	3	0;0	chr19	+	33811552-33811791;33811552-33812790	33811247-33811552;33811791-33812038;33812790-33813472		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33813472-33811247
KCTD15	ENSG00000153885.15	ENSG00000153885.15:t:33798668-33798766	0.0000;-0.1642;0.1407;-0.0000;-0.1197;0.1701	1.516e-10;8.504e-01;8.449e-01;7.051e-21;6.218e-01;9.377e-01	9.998e-01;9.921e-03;4.548e-03;1.000e+00;4.432e-02;8.493e-04	0.0078;0.4752;0.0297;0.0085;0.4287;0.0478	0.0118;0.3008;0.1692;0.0005;0.3004;0.2209	t|1e2.1o1|1e3.1o1|1e4.1o1|2e1.1o1|2e3.1o1|2e4.1o1	6	5	0;0;1;0;0;0	chr19	+	33796525-33798668;33796987-33798668;33798390-33798668;33796103-33798671;33796987-33798671;33798390-33798671	33795933-33796103;33796416-33796525;33796846-33796987;33798264-33798390;33798668-33798766		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33798766-33795933
KCTD15	ENSG00000153885.15	ENSG00000153885.15:t:33799594-33799718	-0.3339;0.3339	1.000e+00;1.000e+00	2.453e-07;2.440e-07	0.9911;0.0089	0.6496;0.3504	t|1e1.1o1|i	2	2	0;1	chr19	+	33798766-33799594;33799594-33799593	33798668-33798766;33799489-33799593;33799594-33799718	33799594-33799593	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33799718-33798668
KCTD15	ENSG00000153885.15	ENSG00000153885.15:t:33800428-33800520	-0.4256;0.0000;0.0184;0.1187;0.0246;0.1494	1.000e+00;7.304e-21;6.687e-05;6.899e-01;1.121e-04;9.269e-01	0.000e+00;1.000e+00;6.380e-01;1.847e-03;5.905e-01;1.800e-06	0.9657;0.0002;0.0335;0.0002;0.0002;0.0002	0.5553;0.0182;0.0520;0.1434;0.0557;0.1680	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|i	6	5	0;1;0;1;1;1	chr19	+	33798766-33800428;33799593-33800428;33799718-33800428;33800186-33800428;33800188-33800428;33800189-33800427	33798668-33798766;33799489-33799593;33799594-33799718;33800138-33800188;33800428-33800520	33800189-33800427	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33800520-33798668
KCTD15	ENSG00000153885.15	ENSG00000153885.15:t:33812790-33813472	-0.1339;0.0537;0.0590	7.382e-01;5.935e-02;2.227e-01	2.413e-02;3.849e-01;2.114e-01	0.8260;0.0177;0.1541	0.6832;0.0834;0.2304	t|1e1.1o1|1e2.1o1|i	3	3	0;1;0	chr19	+	33811552-33812790;33812038-33812790;33812039-33812789	33811247-33811552;33811791-33812038;33812790-33813472	33812039-33812789	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A33813472-33811247
DGKE	ENSG00000153933.10	ENSG00000153933.10:s:56847922-56848437	-0.2585;0.2585	9.771e-01;9.771e-01	5.189e-04;5.189e-04	0.9850;0.0150	0.7027;0.2973	s|1e1.1o1|2e1.1o1	2	2	0;1	chr17	+	56848065-56848696;56848437-56848696	56847922-56848437;56848696-56848853		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A56848853-56847922
ROBO3	ENSG00000154134.15	ENSG00000154134.15:s:124877161-124877184	0.2053;-0.2015;-0.0000	9.166e-01;9.094e-01;4.771e-06	3.669e-03;4.170e-03;9.972e-01	0.7628;0.2333;0.0041	0.9914;0.0043;0.0043	s|1e1.1o2|1e2.1o2|1e2.2o2	3	3	0;0;0	chr11	+	124877184-124877267;124877184-124877519;124877184-124877563	124877161-124877184;124877267-124877309;124877519-124877910		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A124877910-124877161
ROBO3	ENSG00000154134.15	ENSG00000154134.15:s:124877937-124878131	0.1258;-0.0000;-0.1253	5.553e-01;3.193e-06;5.539e-01	4.385e-02;9.978e-01;4.424e-02	0.4909;0.0042;0.5046	0.6676;0.0036;0.3286	s|1e1.1o1|1e2.1o1|i	3	3	0;0;0	chr11	+	124878131-124878298;124878131-124878584;124878132-124878296	124877937-124878131;124878297-124878436;124878584-124878796	124878132-124878296	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A124878796-124877937
ROBO3	ENSG00000154134.15	ENSG00000154134.15:t:124878297-124878436	0.0702;-0.1732;0.1462;-0.0484	3.269e-01;8.161e-01;6.442e-01;2.346e-01	1.438e-01;1.266e-02;3.069e-02;1.953e-01	0.0544;0.3085;0.3152;0.3223	0.1535;0.1038;0.5136;0.2496	t|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	0;1;0;0	chr11	+	124877658-124878298;124877752-124878298;124878131-124878298;124878132-124878296	124877519-124877910;124877937-124878131;124878297-124878436	124878132-124878296	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A124878436-124877519
CC2D1B	ENSG00000154222.15	ENSG00000154222.15:s:52358331-52358461	0.1418;-0.1420;0.0054	7.741e-01;7.208e-01;4.054e-02	1.755e-02;2.553e-02;5.203e-01	0.0821;0.7540;0.1587	0.2366;0.5934;0.1670	s|1e1.1o2|1e1.2o2|i	3	2	0;0;0	chr1	-	52357916-52358331;52357898-52358331;52357917-52358330	52357781-52357916;52358331-52358461	52357917-52358330	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A52358461-52357781
DISP1	ENSG00000154309.9	ENSG00000154309.9:t:222836923-222837066	-0.0760;0.1004;-0.0055	3.227e-01;4.995e-01;2.332e-02	1.498e-01;7.343e-02;5.843e-01	0.1146;0.8207;0.0589	0.0027;0.9484;0.0490	t|1e1.1o1|2e1.1o1|2e2.1o1	3	3	0;0;1	chr1	+	222835215-222836923;222835215-222836996;222836883-222836996	na-222836883;222835119-222835215;222836923-222837066		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A222837066-222835119
OBSCN	ENSG00000154358.23	ENSG00000154358.23:s:228244296-228244571	-0.1169;0.1169	5.715e-01;5.715e-01	5.060e-02;5.060e-02	0.4139;0.5861	0.2727;0.7273	s|1e1.2o2|2e1.1o2	2	2	1;0	chr1	+	228244402-228245520;228244571-228245413	228244296-228244571;228245413-228245688		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228245688-228244296
OBSCN	ENSG00000154358.23	ENSG00000154358.23:s:228298386-228298717	-0.1262;0.1262	6.149e-01;6.149e-01	4.183e-02;4.183e-02	0.8811;0.1189	0.7365;0.2635	s|1e1.1o1|1e2.1o1	2	3	0;1	chr1	+	228298717-228299259;228298717-228299882	228298386-228298717;228299259-228299522;228299816-228302082		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228302082-228298386
OBSCN	ENSG00000154358.23	ENSG00000154358.23:s:228307259-228307531	0.1672;-0.0461;-0.0940	7.066e-01;2.278e-01;4.563e-01	2.058e-02;1.964e-01;9.001e-02	0.6706;0.2024;0.1441	0.8731;0.1220;0.0054	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr1	+	228307531-228308111;228307531-228309099;228307531-228315847	228307259-228307531;228308111-228308419;228309099-228309295;228315847-228316119		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228316119-228307259
